sorgente giorno mese ngiorno ora fuso anno cnt
Sorgente1 Tue Dec 08 19:30:00 CET 2020 14
Sorgente1 Tue Dec 08 20:00:00 CET 2020 10
Sorgente1 Tue Dec 08 20:30:00 CET 2020 8
Sorgente1 Tue Dec 08 21:00:00 CET 2020 6
Sorgente1 Tue Dec 08 21:30:00 CET 2020 5
Sorgente1 Tue Dec 08 22:00:00 CET 2020 5
Sorgente1 Tue Dec 08 22:30:00 CET 2020 4
Sorgente1 Tue Dec 08 23:00:00 CET 2020 4
Sorgente1 Tue Dec 08 23:30:00 CET 2020 4
Sorgente1 Wed Dec 09 00:00:00 CET 2020 4
Sorgente1 Wed Dec 09 00:30:00 CET 2020 4
Sorgente1 Wed Dec 09 01:00:00 CET 2020 3
Sorgente1 Wed Dec 09 01:30:00 CET 2020 3
Sorgente1 Wed Dec 09 02:00:00 CET 2020 3
Sorgente1 Wed Dec 09 02:30:00 CET 2020 3
Sorgente1 Wed Dec 09 03:00:00 CET 2020 3
Sorgente1 Wed Dec 09 03:30:00 CET 2020 3
Sorgente1 Wed Dec 09 04:00:00 CET 2020 3
Sorgente1 Wed Dec 09 04:30:00 CET 2020 4
Sorgente1 Wed Dec 09 05:00:00 CET 2020 5
Sorgente1 Wed Dec 09 05:30:00 CET 2020 5
Sorgente1 Wed Dec 09 06:00:00 CET 2020 8
Sorgente1 Wed Dec 09 06:30:00 CET 2020 11
Sorgente1 Wed Dec 09 07:00:00 CET 2020 14
Sorgente1 Wed Dec 09 07:30:00 CET 2020 18
Sorgente1 Wed Dec 09 08:00:00 CET 2020 26
Sorgente1 Wed Dec 09 08:30:00 CET 2020 32
Sorgente1 Wed Dec 09 09:00:00 CET 2020 36
Sorgente1 Wed Dec 09 09:30:00 CET 2020 43
Sorgente1 Wed Dec 09 10:00:00 CET 2020 44
Sorgente1 Wed Dec 09 10:30:00 CET 2020 46
Sorgente1 Wed Dec 09 11:00:00 CET 2020 46
Sorgente1 Wed Dec 09 11:30:00 CET 2020 46
Sorgente1 Wed Dec 09 12:00:00 CET 2020 47
Sorgente1 Wed Dec 09 12:30:00 CET 2020 46
Sorgente1 Wed Dec 09 13:00:00 CET 2020 44
Sorgente1 Wed Dec 09 13:30:00 CET 2020 45
Sorgente1 Wed Dec 09 14:00:00 CET 2020 47
Sorgente1 Wed Dec 09 14:30:00 CET 2020 48
Sorgente1 Wed Dec 09 15:00:00 CET 2020 49
Sorgente1 Wed Dec 09 15:30:00 CET 2020 48
Sorgente1 Wed Dec 09 16:00:00 CET 2020 46
Sorgente1 Wed Dec 09 16:30:00 CET 2020 38
Sorgente1 Wed Dec 09 17:00:00 CET 2020 33
Sorgente1 Wed Dec 09 17:30:00 CET 2020 32
Sorgente1 Wed Dec 09 18:00:00 CET 2020 27
Sorgente1 Wed Dec 09 18:30:00 CET 2020 25
Sorgente1 Wed Dec 09 19:00:00 CET 2020 19
Sorgente1 Wed Dec 09 19:30:00 CET 2020 14
Sorgente1 Wed Dec 09 20:00:00 CET 2020 10
Sorgente1 Wed Dec 09 20:30:00 CET 2020 8
Sorgente1 Wed Dec 09 21:00:00 CET 2020 6
Sorgente1 Wed Dec 09 21:30:00 CET 2020 5
Sorgente1 Wed Dec 09 22:00:00 CET 2020 5
Sorgente1 Wed Dec 09 22:30:00 CET 2020 4
Sorgente1 Wed Dec 09 23:00:00 CET 2020 4
Sorgente1 Wed Dec 09 23:30:00 CET 2020 4
Sorgente1 Thu Dec 10 00:00:00 CET 2020 4
Sorgente1 Thu Dec 10 00:30:00 CET 2020 4
Sorgente1 Thu Dec 10 01:00:00 CET 2020 3
Sorgente1 Thu Dec 10 01:30:00 CET 2020 3
Sorgente1 Thu Dec 10 02:00:00 CET 2020 3
Sorgente1 Thu Dec 10 02:30:00 CET 2020 3
Sorgente1 Thu Dec 10 03:00:00 CET 2020 3
Sorgente1 Thu Dec 10 03:30:00 CET 2020 3
Sorgente1 Thu Dec 10 04:00:00 CET 2020 3
Sorgente1 Thu Dec 10 04:30:00 CET 2020 4
Sorgente1 Thu Dec 10 05:00:00 CET 2020 5
Sorgente1 Thu Dec 10 05:30:00 CET 2020 5
Sorgente1 Thu Dec 10 06:00:00 CET 2020 8
Sorgente1 Thu Dec 10 06:30:00 CET 2020 11
Sorgente1 Thu Dec 10 07:00:00 CET 2020 14
Sorgente1 Thu Dec 10 07:30:00 CET 2020 18
Sorgente1 Thu Dec 10 08:00:00 CET 2020 26
Sorgente1 Thu Dec 10 08:30:00 CET 2020 32
Sorgente1 Thu Dec 10 09:00:00 CET 2020 36
Sorgente1 Thu Dec 10 09:30:00 CET 2020 43
Sorgente1 Thu Dec 10 10:00:00 CET 2020 44
Sorgente1 Thu Dec 10 10:30:00 CET 2020 46
Sorgente1 Thu Dec 10 11:00:00 CET 2020 46
Sorgente1 Thu Dec 10 11:30:00 CET 2020 46
Sorgente1 Thu Dec 10 12:00:00 CET 2020 47
Sorgente1 Thu Dec 10 12:30:00 CET 2020 46
Sorgente1 Thu Dec 10 13:00:00 CET 2020 44
Sorgente1 Thu Dec 10 13:30:00 CET 2020 45
Sorgente1 Thu Dec 10 14:00:00 CET 2020 47
Sorgente1 Thu Dec 10 14:30:00 CET 2020 48
Sorgente1 Thu Dec 10 15:00:00 CET 2020 49
Sorgente1 Thu Dec 10 15:30:00 CET 2020 48
Sorgente1 Thu Dec 10 16:00:00 CET 2020 46
Sorgente1 Thu Dec 10 16:30:00 CET 2020 38
Sorgente1 Thu Dec 10 17:00:00 CET 2020 33
Sorgente1 Thu Dec 10 17:30:00 CET 2020 32
Sorgente1 Thu Dec 10 18:00:00 CET 2020 27
Sorgente1 Thu Dec 10 18:30:00 CET 2020 25
Sorgente1 Thu Dec 10 19:00:00 CET 2020 19
Sorgente1 Thu Dec 10 19:30:00 CET 2020 14
Sorgente1 Thu Dec 10 20:00:00 CET 2020 10
Sorgente1 Thu Dec 10 20:30:00 CET 2020 8
Sorgente1 Thu Dec 10 21:00:00 CET 2020 6
Sorgente1 Thu Dec 10 21:30:00 CET 2020 5
Sorgente1 Thu Dec 10 22:00:00 CET 2020 5
Sorgente1 Thu Dec 10 22:30:00 CET 2020 4
Sorgente1 Thu Dec 10 23:00:00 CET 2020 4
Sorgente1 Thu Dec 10 23:30:00 CET 2020 4
Sorgente1 Fri Dec 11 00:00:00 CET 2020 4
Sorgente1 Fri Dec 11 00:30:00 CET 2020 4
Sorgente1 Fri Dec 11 01:00:00 CET 2020 3
Sorgente1 Fri Dec 11 01:30:00 CET 2020 3
Sorgente1 Fri Dec 11 02:00:00 CET 2020 3
Sorgente1 Fri Dec 11 02:30:00 CET 2020 3
Sorgente1 Fri Dec 11 03:00:00 CET 2020 3
Sorgente1 Fri Dec 11 03:30:00 CET 2020 3
Sorgente1 Fri Dec 11 04:00:00 CET 2020 3
Sorgente1 Fri Dec 11 04:30:00 CET 2020 4
Sorgente1 Fri Dec 11 05:00:00 CET 2020 5
Sorgente1 Fri Dec 11 05:30:00 CET 2020 5
Sorgente1 Fri Dec 11 06:00:00 CET 2020 8
Sorgente1 Fri Dec 11 06:30:00 CET 2020 11
Sorgente1 Fri Dec 11 07:00:00 CET 2020 14
Sorgente1 Fri Dec 11 07:30:00 CET 2020 18
Sorgente1 Fri Dec 11 08:00:00 CET 2020 26
Sorgente1 Fri Dec 11 08:30:00 CET 2020 32
Sorgente1 Fri Dec 11 09:00:00 CET 2020 36
Sorgente1 Fri Dec 11 09:30:00 CET 2020 43
Sorgente1 Fri Dec 11 10:00:00 CET 2020 44
Sorgente1 Fri Dec 11 10:30:00 CET 2020 46
Sorgente1 Fri Dec 11 11:00:00 CET 2020 46
Sorgente1 Fri Dec 11 11:30:00 CET 2020 46
Sorgente1 Fri Dec 11 12:00:00 CET 2020 47
Sorgente1 Fri Dec 11 12:30:00 CET 2020 46
Sorgente1 Fri Dec 11 13:00:00 CET 2020 44
Sorgente1 Fri Dec 11 13:30:00 CET 2020 45
Sorgente1 Fri Dec 11 14:00:00 CET 2020 47
Sorgente1 Fri Dec 11 14:30:00 CET 2020 48
Sorgente1 Fri Dec 11 15:00:00 CET 2020 49
Sorgente1 Fri Dec 11 15:30:00 CET 2020 48
Sorgente1 Fri Dec 11 16:00:00 CET 2020 46
Sorgente1 Fri Dec 11 16:30:00 CET 2020 38
Sorgente1 Fri Dec 11 17:00:00 CET 2020 33
Sorgente1 Fri Dec 11 17:30:00 CET 2020 32
Sorgente1 Fri Dec 11 18:00:00 CET 2020 27
Sorgente1 Fri Dec 11 18:30:00 CET 2020 25
Sorgente1 Fri Dec 11 19:00:00 CET 2020 19
Sorgente1 Fri Dec 11 19:30:00 CET 2020 14
Sorgente1 Fri Dec 11 20:00:00 CET 2020 10
Sorgente1 Fri Dec 11 20:30:00 CET 2020 8
Sorgente1 Fri Dec 11 21:00:00 CET 2020 6
Sorgente1 Fri Dec 11 21:30:00 CET 2020 5
Sorgente1 Fri Dec 11 22:00:00 CET 2020 5
Sorgente1 Fri Dec 11 22:30:00 CET 2020 4
Sorgente1 Fri Dec 11 23:00:00 CET 2020 4
Sorgente1 Fri Dec 11 23:30:00 CET 2020 4
Sorgente1 Sat Dec 12 00:00:00 CET 2020 3
Sorgente1 Sat Dec 12 00:30:00 CET 2020 5
Sorgente1 Sat Dec 12 01:00:00 CET 2020 5
Sorgente1 Sat Dec 12 01:30:00 CET 2020 5
Sorgente1 Sat Dec 12 02:00:00 CET 2020 4
Sorgente1 Sat Dec 12 02:30:00 CET 2020 5
Sorgente1 Sat Dec 12 03:00:00 CET 2020 5
Sorgente1 Sat Dec 12 03:30:00 CET 2020 5
Sorgente1 Sat Dec 12 04:00:00 CET 2020 6
Sorgente1 Sat Dec 12 04:30:00 CET 2020 8
Sorgente1 Sat Dec 12 05:00:00 CET 2020 10
Sorgente1 Sat Dec 12 05:30:00 CET 2020 14
Sorgente1 Sat Dec 12 06:00:00 CET 2020 20
Sorgente1 Sat Dec 12 06:30:00 CET 2020 31
Sorgente1 Sat Dec 12 07:00:00 CET 2020 34
Sorgente1 Sat Dec 12 07:30:00 CET 2020 41
Sorgente1 Sat Dec 12 08:00:00 CET 2020 44
Sorgente1 Sat Dec 12 08:30:00 CET 2020 48
Sorgente1 Sat Dec 12 09:00:00 CET 2020 50
Sorgente1 Sat Dec 12 09:30:00 CET 2020 51
Sorgente1 Sat Dec 12 10:00:00 CET 2020 52
Sorgente1 Sat Dec 12 10:30:00 CET 2020 55
Sorgente1 Sat Dec 12 11:00:00 CET 2020 56
Sorgente1 Sat Dec 12 11:30:00 CET 2020 59
Sorgente1 Sat Dec 12 12:00:00 CET 2020 61
Sorgente1 Sat Dec 12 12:30:00 CET 2020 61
Sorgente1 Sat Dec 12 13:00:00 CET 2020 61
Sorgente1 Sat Dec 12 13:30:00 CET 2020 61
Sorgente1 Sat Dec 12 14:00:00 CET 2020 60
Sorgente1 Sat Dec 12 14:30:00 CET 2020 60
Sorgente1 Sat Dec 12 15:00:00 CET 2020 58
Sorgente1 Sat Dec 12 15:30:00 CET 2020 58
Sorgente1 Sat Dec 12 16:00:00 CET 2020 55
Sorgente1 Sat Dec 12 16:30:00 CET 2020 51
Sorgente1 Sat Dec 12 17:00:00 CET 2020 49
Sorgente1 Sat Dec 12 17:30:00 CET 2020 48
Sorgente1 Sat Dec 12 18:00:00 CET 2020 44
Sorgente1 Sat Dec 12 18:30:00 CET 2020 41
Sorgente1 Sat Dec 12 19:00:00 CET 2020 38
Sorgente1 Sat Dec 12 19:30:00 CET 2020 32
Sorgente1 Sat Dec 12 20:00:00 CET 2020 29
Sorgente1 Sat Dec 12 20:30:00 CET 2020 23
Sorgente1 Sat Dec 12 21:00:00 CET 2020 17
Sorgente1 Sat Dec 12 21:30:00 CET 2020 11
Sorgente1 Sat Dec 12 22:00:00 CET 2020 9
Sorgente1 Sat Dec 12 22:30:00 CET 2020 6
Sorgente1 Sat Dec 12 23:00:00 CET 2020 5
Sorgente1 Sat Dec 12 23:30:00 CET 2020 6
Sorgente1 Sun Dec 13 00:00:00 CET 2020 6
Sorgente1 Sun Dec 13 00:30:00 CET 2020 6
Sorgente1 Sun Dec 13 01:00:00 CET 2020 5
Sorgente1 Sun Dec 13 01:30:00 CET 2020 5
Sorgente1 Sun Dec 13 02:00:00 CET 2020 4
Sorgente1 Sun Dec 13 02:30:00 CET 2020 4
Sorgente1 Sun Dec 13 03:00:00 CET 2020 4
Sorgente1 Sun Dec 13 03:30:00 CET 2020 4
Sorgente1 Sun Dec 13 04:00:00 CET 2020 5
Sorgente1 Sun Dec 13 04:30:00 CET 2020 4
Sorgente1 Sun Dec 13 05:00:00 CET 2020 6
Sorgente1 Sun Dec 13 05:30:00 CET 2020 8
Sorgente1 Sun Dec 13 06:00:00 CET 2020 8
Sorgente1 Sun Dec 13 06:30:00 CET 2020 11
Sorgente1 Sun Dec 13 07:00:00 CET 2020 16
Sorgente1 Sun Dec 13 07:30:00 CET 2020 23
Sorgente1 Sun Dec 13 08:00:00 CET 2020 29
Sorgente1 Sun Dec 13 08:30:00 CET 2020 33
Sorgente1 Sun Dec 13 09:00:00 CET 2020 36
Sorgente1 Sun Dec 13 09:30:00 CET 2020 41
Sorgente1 Sun Dec 13 10:00:00 CET 2020 47
Sorgente1 Sun Dec 13 10:30:00 CET 2020 49
Sorgente1 Sun Dec 13 11:00:00 CET 2020 50
Sorgente1 Sun Dec 13 11:30:00 CET 2020 51
Sorgente1 Sun Dec 13 12:00:00 CET 2020 52
Sorgente1 Sun Dec 13 12:30:00 CET 2020 52
Sorgente1 Sun Dec 13 13:00:00 CET 2020 52
Sorgente1 Sun Dec 13 13:30:00 CET 2020 53
Sorgente1 Sun Dec 13 14:00:00 CET 2020 53
Sorgente1 Sun Dec 13 14:30:00 CET 2020 53
Sorgente1 Sun Dec 13 15:00:00 CET 2020 51
Sorgente1 Sun Dec 13 15:30:00 CET 2020 50
Sorgente1 Sun Dec 13 16:00:00 CET 2020 50
Sorgente1 Sun Dec 13 16:30:00 CET 2020 50
Sorgente1 Sun Dec 13 17:00:00 CET 2020 49
Sorgente1 Sun Dec 13 17:30:00 CET 2020 44
Sorgente1 Sun Dec 13 18:00:00 CET 2020 39
Sorgente1 Sun Dec 13 18:30:00 CET 2020 34
Sorgente1 Sun Dec 13 19:00:00 CET 2020 26
Sorgente1 Sun Dec 13 19:30:00 CET 2020 22
Sorgente1 Sun Dec 13 20:00:00 CET 2020 17
Sorgente1 Sun Dec 13 20:30:00 CET 2020 13
Sorgente1 Sun Dec 13 21:00:00 CET 2020 11
Sorgente1 Sun Dec 13 21:30:00 CET 2020 9
Sorgente1 Sun Dec 13 22:00:00 CET 2020 7
Sorgente1 Sun Dec 13 22:30:00 CET 2020 6
Sorgente1 Sun Dec 13 23:00:00 CET 2020 4
Sorgente1 Sun Dec 13 23:30:00 CET 2020 4
Sorgente1 Mon Dec 14 00:00:00 CET 2020 4
Sorgente1 Mon Dec 14 00:30:00 CET 2020 4
Sorgente1 Mon Dec 14 01:00:00 CET 2020 3
Sorgente1 Mon Dec 14 01:30:00 CET 2020 3
Sorgente1 Mon Dec 14 02:00:00 CET 2020 3
Sorgente1 Mon Dec 14 02:30:00 CET 2020 3
Sorgente1 Mon Dec 14 03:00:00 CET 2020 3
Sorgente1 Mon Dec 14 03:30:00 CET 2020 3
Sorgente1 Mon Dec 14 04:00:00 CET 2020 3
Sorgente1 Mon Dec 14 04:30:00 CET 2020 4
Sorgente1 Mon Dec 14 05:00:00 CET 2020 5
Sorgente1 Mon Dec 14 05:30:00 CET 2020 5
Sorgente1 Mon Dec 14 06:00:00 CET 2020 8
Sorgente1 Mon Dec 14 06:30:00 CET 2020 11
Sorgente1 Mon Dec 14 07:00:00 CET 2020 14
Sorgente1 Mon Dec 14 07:30:00 CET 2020 18
Sorgente1 Mon Dec 14 08:00:00 CET 2020 26
Sorgente1 Mon Dec 14 08:30:00 CET 2020 32
Sorgente1 Mon Dec 14 09:00:00 CET 2020 36
Sorgente1 Mon Dec 14 09:30:00 CET 2020 43
Sorgente1 Mon Dec 14 10:00:00 CET 2020 44
Sorgente1 Mon Dec 14 10:30:00 CET 2020 46
Sorgente1 Mon Dec 14 11:00:00 CET 2020 46
Sorgente1 Mon Dec 14 11:30:00 CET 2020 46
Sorgente1 Mon Dec 14 12:00:00 CET 2020 47
Sorgente1 Mon Dec 14 12:30:00 CET 2020 46
Sorgente1 Mon Dec 14 13:00:00 CET 2020 44
Sorgente1 Mon Dec 14 13:30:00 CET 2020 45
Sorgente1 Mon Dec 14 14:00:00 CET 2020 47
Sorgente1 Mon Dec 14 14:30:00 CET 2020 48
Sorgente1 Mon Dec 14 15:00:00 CET 2020 49
Sorgente1 Mon Dec 14 15:30:00 CET 2020 48
Sorgente1 Mon Dec 14 16:00:00 CET 2020 46
Sorgente1 Mon Dec 14 16:30:00 CET 2020 38
Sorgente1 Mon Dec 14 17:00:00 CET 2020 33
Sorgente1 Mon Dec 14 17:30:00 CET 2020 32
Sorgente1 Mon Dec 14 18:00:00 CET 2020 27
Sorgente1 Mon Dec 14 18:30:00 CET 2020 25
Sorgente1 Mon Dec 14 19:00:00 CET 2020 19
Sorgente1 Mon Dec 14 19:30:00 CET 2020 14
Sorgente1 Mon Dec 14 20:00:00 CET 2020 10
Sorgente1 Mon Dec 14 20:30:00 CET 2020 8
Sorgente1 Mon Dec 14 21:00:00 CET 2020 6
Sorgente1 Mon Dec 14 21:30:00 CET 2020 5
Sorgente1 Mon Dec 14 22:00:00 CET 2020 5
Sorgente1 Mon Dec 14 22:30:00 CET 2020 4
Sorgente1 Mon Dec 14 23:00:00 CET 2020 4
Sorgente1 Mon Dec 14 23:30:00 CET 2020 4
Sorgente1 Tue Dec 15 00:00:00 CET 2020 4
Sorgente1 Tue Dec 15 00:30:00 CET 2020 4
Sorgente1 Tue Dec 15 01:00:00 CET 2020 3
Sorgente1 Tue Dec 15 01:30:00 CET 2020 3
Sorgente1 Tue Dec 15 02:00:00 CET 2020 3
Sorgente1 Tue Dec 15 02:30:00 CET 2020 3
Sorgente1 Tue Dec 15 03:00:00 CET 2020 3
Sorgente1 Tue Dec 15 03:30:00 CET 2020 3
Sorgente1 Tue Dec 15 04:00:00 CET 2020 3
Sorgente1 Tue Dec 15 04:30:00 CET 2020 4
Sorgente1 Tue Dec 15 05:00:00 CET 2020 5
Sorgente1 Tue Dec 15 05:30:00 CET 2020 5
Sorgente1 Tue Dec 15 06:00:00 CET 2020 8
Sorgente1 Tue Dec 15 06:30:00 CET 2020 11
Sorgente1 Tue Dec 15 07:00:00 CET 2020 14
Sorgente1 Tue Dec 15 07:30:00 CET 2020 18
Sorgente1 Tue Dec 15 08:00:00 CET 2020 26
Sorgente1 Tue Dec 15 08:30:00 CET 2020 32
Sorgente1 Tue Dec 15 09:00:00 CET 2020 36
Sorgente1 Tue Dec 15 09:30:00 CET 2020 43
Sorgente1 Tue Dec 15 10:00:00 CET 2020 44
Sorgente1 Tue Dec 15 10:30:00 CET 2020 46
Sorgente1 Tue Dec 15 11:00:00 CET 2020 46
Sorgente1 Tue Dec 15 11:30:00 CET 2020 46
Sorgente1 Tue Dec 15 12:00:00 CET 2020 47
Sorgente1 Tue Dec 15 12:30:00 CET 2020 46
Sorgente1 Tue Dec 15 13:00:00 CET 2020 44
Sorgente1 Tue Dec 15 13:30:00 CET 2020 45
Sorgente1 Tue Dec 15 14:00:00 CET 2020 47
Sorgente1 Tue Dec 15 14:30:00 CET 2020 48
Sorgente1 Tue Dec 15 15:00:00 CET 2020 49
Sorgente1 Tue Dec 15 15:30:00 CET 2020 48
Sorgente1 Tue Dec 15 16:00:00 CET 2020 46
Sorgente1 Tue Dec 15 16:30:00 CET 2020 38
Sorgente1 Tue Dec 15 17:00:00 CET 2020 33
Sorgente1 Tue Dec 15 17:30:00 CET 2020 32
Sorgente1 Tue Dec 15 18:00:00 CET 2020 27
Sorgente1 Tue Dec 15 18:30:00 CET 2020 25
Sorgente1 Tue Dec 15 19:00:00 CET 2020 19
Sorgente1 Tue Dec 15 19:30:00 CET 2020 14
Sorgente1 Tue Dec 15 20:00:00 CET 2020 10
Sorgente1 Tue Dec 15 20:30:00 CET 2020 8
Sorgente1 Tue Dec 15 21:00:00 CET 2020 6
Sorgente1 Tue Dec 15 21:30:00 CET 2020 5
Sorgente1 Tue Dec 15 22:00:00 CET 2020 5
Sorgente1 Tue Dec 15 22:30:00 CET 2020 4
Sorgente1 Tue Dec 15 23:00:00 CET 2020 4
Sorgente1 Tue Dec 15 23:30:00 CET 2020 4
Sorgente1 Wed Dec 16 00:00:00 CET 2020 4
Sorgente1 Wed Dec 16 00:30:00 CET 2020 4
Sorgente1 Wed Dec 16 01:00:00 CET 2020 3
Sorgente1 Wed Dec 16 01:30:00 CET 2020 3
Sorgente1 Wed Dec 16 02:00:00 CET 2020 3
Sorgente1 Wed Dec 16 02:30:00 CET 2020 3
Sorgente1 Wed Dec 16 03:00:00 CET 2020 3
Sorgente1 Wed Dec 16 03:30:00 CET 2020 3
Sorgente1 Wed Dec 16 04:00:00 CET 2020 3
Sorgente1 Wed Dec 16 04:30:00 CET 2020 4
Sorgente1 Wed Dec 16 05:00:00 CET 2020 5
Sorgente1 Wed Dec 16 05:30:00 CET 2020 5
Sorgente1 Wed Dec 16 06:00:00 CET 2020 8
Sorgente1 Wed Dec 16 06:30:00 CET 2020 11
Sorgente1 Wed Dec 16 07:00:00 CET 2020 14
Sorgente1 Wed Dec 16 07:30:00 CET 2020 18
Sorgente1 Wed Dec 16 08:00:00 CET 2020 26
Sorgente1 Wed Dec 16 08:30:00 CET 2020 32
Sorgente1 Wed Dec 16 09:00:00 CET 2020 36
Sorgente1 Wed Dec 16 09:30:00 CET 2020 43
Sorgente1 Wed Dec 16 10:00:00 CET 2020 44
Sorgente1 Wed Dec 16 10:30:00 CET 2020 46
Sorgente1 Wed Dec 16 11:00:00 CET 2020 46
Sorgente1 Wed Dec 16 11:30:00 CET 2020 46
Sorgente1 Wed Dec 16 12:00:00 CET 2020 47
Sorgente1 Wed Dec 16 12:30:00 CET 2020 46
Sorgente1 Wed Dec 16 13:00:00 CET 2020 44
Sorgente1 Wed Dec 16 13:30:00 CET 2020 45
Sorgente1 Wed Dec 16 14:00:00 CET 2020 47
Sorgente1 Wed Dec 16 14:30:00 CET 2020 48
Sorgente1 Wed Dec 16 15:00:00 CET 2020 49
Sorgente1 Wed Dec 16 15:30:00 CET 2020 48
Sorgente1 Wed Dec 16 16:00:00 CET 2020 46
Sorgente1 Wed Dec 16 16:30:00 CET 2020 38
Sorgente1 Wed Dec 16 17:00:00 CET 2020 33
Sorgente1 Wed Dec 16 17:30:00 CET 2020 32
Sorgente1 Wed Dec 16 18:00:00 CET 2020 27
Sorgente1 Wed Dec 16 18:30:00 CET 2020 25
Sorgente1 Wed Dec 16 19:00:00 CET 2020 19
Sorgente1 Wed Dec 16 19:30:00 CET 2020 14
Sorgente1 Wed Dec 16 20:00:00 CET 2020 10
Sorgente1 Wed Dec 16 20:30:00 CET 2020 8
Sorgente1 Wed Dec 16 21:00:00 CET 2020 6
Sorgente1 Wed Dec 16 21:30:00 CET 2020 5
Sorgente1 Wed Dec 16 22:00:00 CET 2020 5
Sorgente1 Wed Dec 16 22:30:00 CET 2020 4
Sorgente1 Wed Dec 16 23:00:00 CET 2020 4
Sorgente1 Wed Dec 16 23:30:00 CET 2020 4
Sorgente1 Thu Dec 17 00:00:00 CET 2020 4
Sorgente1 Thu Dec 17 00:30:00 CET 2020 4
Sorgente1 Thu Dec 17 01:00:00 CET 2020 3
Sorgente1 Thu Dec 17 01:30:00 CET 2020 3
Sorgente1 Thu Dec 17 02:00:00 CET 2020 3
Sorgente1 Thu Dec 17 02:30:00 CET 2020 3
Sorgente1 Thu Dec 17 03:00:00 CET 2020 3
Sorgente1 Thu Dec 17 03:30:00 CET 2020 3
Sorgente1 Thu Dec 17 04:00:00 CET 2020 3
Sorgente1 Thu Dec 17 04:30:00 CET 2020 4
Sorgente1 Thu Dec 17 05:00:00 CET 2020 5
Sorgente1 Thu Dec 17 05:30:00 CET 2020 5
Sorgente1 Thu Dec 17 06:00:00 CET 2020 8
Sorgente1 Thu Dec 17 06:30:00 CET 2020 11
Sorgente1 Thu Dec 17 07:00:00 CET 2020 14
Sorgente1 Thu Dec 17 07:30:00 CET 2020 18
Sorgente1 Thu Dec 17 08:00:00 CET 2020 26
Sorgente1 Thu Dec 17 08:30:00 CET 2020 32
Sorgente1 Thu Dec 17 09:00:00 CET 2020 36
Sorgente1 Thu Dec 17 09:30:00 CET 2020 43
Sorgente1 Thu Dec 17 10:00:00 CET 2020 44
Sorgente1 Thu Dec 17 10:30:00 CET 2020 46
Sorgente1 Thu Dec 17 11:00:00 CET 2020 46
Sorgente1 Thu Dec 17 11:30:00 CET 2020 46
Sorgente1 Thu Dec 17 12:00:00 CET 2020 47
Sorgente1 Thu Dec 17 12:30:00 CET 2020 46
Sorgente1 Thu Dec 17 13:00:00 CET 2020 44
Sorgente1 Thu Dec 17 13:30:00 CET 2020 45
Sorgente1 Thu Dec 17 14:00:00 CET 2020 47
Sorgente1 Thu Dec 17 14:30:00 CET 2020 48
Sorgente1 Thu Dec 17 15:00:00 CET 2020 49
Sorgente1 Thu Dec 17 15:30:00 CET 2020 48
Sorgente1 Thu Dec 17 16:00:00 CET 2020 46
Sorgente1 Thu Dec 17 16:30:00 CET 2020 38
Sorgente1 Thu Dec 17 17:00:00 CET 2020 33
Sorgente1 Thu Dec 17 17:30:00 CET 2020 32
Sorgente1 Thu Dec 17 18:00:00 CET 2020 27
Sorgente1 Thu Dec 17 18:30:00 CET 2020 25
Sorgente1 Thu Dec 17 19:00:00 CET 2020 19
Sorgente1 Thu Dec 17 19:30:00 CET 2020 14
Sorgente1 Thu Dec 17 20:00:00 CET 2020 10
Sorgente1 Thu Dec 17 20:30:00 CET 2020 8
Sorgente1 Thu Dec 17 21:00:00 CET 2020 6
Sorgente1 Thu Dec 17 21:30:00 CET 2020 5
Sorgente1 Thu Dec 17 22:00:00 CET 2020 5
Sorgente1 Thu Dec 17 22:30:00 CET 2020 4
Sorgente1 Thu Dec 17 23:00:00 CET 2020 4
Sorgente1 Thu Dec 17 23:30:00 CET 2020 4
Sorgente1 Fri Dec 18 00:00:00 CET 2020 4
Sorgente1 Fri Dec 18 00:30:00 CET 2020 4
Sorgente1 Fri Dec 18 01:00:00 CET 2020 3
Sorgente1 Fri Dec 18 01:30:00 CET 2020 3
Sorgente1 Fri Dec 18 02:00:00 CET 2020 3
Sorgente1 Fri Dec 18 02:30:00 CET 2020 3
Sorgente1 Fri Dec 18 03:00:00 CET 2020 3
Sorgente1 Fri Dec 18 03:30:00 CET 2020 3
Sorgente1 Fri Dec 18 04:00:00 CET 2020 3
Sorgente1 Fri Dec 18 04:30:00 CET 2020 4
Sorgente1 Fri Dec 18 05:00:00 CET 2020 5
Sorgente1 Fri Dec 18 05:30:00 CET 2020 5
Sorgente1 Fri Dec 18 06:00:00 CET 2020 8
Sorgente1 Fri Dec 18 06:30:00 CET 2020 11
Sorgente1 Fri Dec 18 07:00:00 CET 2020 14
Sorgente1 Fri Dec 18 07:30:00 CET 2020 18
Sorgente1 Fri Dec 18 08:00:00 CET 2020 26
Sorgente1 Fri Dec 18 08:30:00 CET 2020 32
Sorgente1 Fri Dec 18 09:00:00 CET 2020 36
Sorgente1 Fri Dec 18 09:30:00 CET 2020 43
Sorgente1 Fri Dec 18 10:00:00 CET 2020 44
Sorgente1 Fri Dec 18 10:30:00 CET 2020 46
Sorgente1 Fri Dec 18 11:00:00 CET 2020 46
Sorgente1 Fri Dec 18 11:30:00 CET 2020 46
